from_node,to_node,distance,travel_time,link_type,route_id,route_type
75067,75040,1.104797638,132.57571656,0,[520],0
75067,83448,0.00620886832794,7.98283070735,1,-1,-1
75067,96155,0.0367236283431,47.216093584,1,-1,-1
75040,75067,1.104797638,132.57571656,0,[520],0
75040,75038,0.923357306,110.80287672,0,[520],0
75040,24710,0.00606372728379,7.79622079344,1,-1,-1
75038,75040,0.923357306,110.80287672,0,[520],0
75038,75036,0.869298029,104.31576348,0,[520],0
75038,46461,0.00799051092746,10.2735140496,1,-1,-1
75036,75038,0.869298029,104.31576348,0,[520],0
75036,75034,0.388356875,46.602825,0,[520],0
75036,86029,0.00570313507318,7.33260223694,1,-1,-1
75036,98265,0.0103910775199,13.3599568113,1,-1,-1
75036,75038,0.869298029,104.31576348,0,[520],0
75036,75034,0.388356875,46.602825,0,[520],0
75036,86029,0.00570313507318,7.33260223694,1,-1,-1
75036,98265,0.0103910775199,13.3599568113,1,-1,-1
75034,75036,0.388356875,46.602825,0,[520],0
75034,28589,0.00815527446527,10.4853528839,1,-1,-1
75109,75086,0.129245168,15.50942016,0,[520],0
75109,75087,0.124895571,14.98746852,0,[520],0
75109,79404,0.176294608956,226.664497229,1,-1,-1
75109,43735,0.137213263081,176.417052533,1,-1,-1
75109,37404,0.180875963084,232.554809679,1,-1,-1
75109,72752,0.20713767497,266.319867819,1,-1,-1
75109,17357,0.00535981588223,6.89119184858,1,-1,-1
75109,96217,0.230545149618,296.415192366,1,-1,-1
75086,75084,0.22990727,27.5888724,0,[510],0
75086,75089,0.100040731,12.00488772,0,"[520, 550, 510]",0
75086,75109,0.129245168,15.50942016,0,[520],0
75086,93106,0.161282247695,207.362889893,1,-1,-1
75086,72752,0.00214850437426,2.76236276691,1,-1,-1
75086,17357,0.209125332928,268.87542805,1,-1,-1
75103,75093,0.236742351,28.40908212,0,"[520, 550, 510]",0
75103,75019,0.436202442,52.34429304,0,[510],0
75103,75074,0.547427851,65.69134212,0,[520],0
75103,75098,0.271539127,32.58469524,0,[550],0
75103,49311,0.0152588717894,19.6185494435,1,-1,-1
75103,64304,0.0271616590797,34.9221331025,1,-1,-1
75074,75073,0.510145591,61.21747092,0,[520],0
75074,75103,0.547427851,65.69134212,0,[520],0
75074,78745,0.0856128690391,110.073688765,1,-1,-1
75035,75037,0.387735504,46.52826048,0,[520],0
75035,28589,0.0079441524878,10.2139103415,1,-1,-1
75037,75035,0.387735504,46.52826048,0,[520],0
75037,75039,0.8699194,104.390328,0,[520],0
75037,86029,0.00798011803377,10.2601517577,1,-1,-1
75037,98265,0.0197763742249,25.4267668606,1,-1,-1
75037,75035,0.387735504,46.52826048,0,[520],0
75037,75039,0.8699194,104.390328,0,[520],0
75037,86029,0.00798011803377,10.2601517577,1,-1,-1
75037,98265,0.0197763742249,25.4267668606,1,-1,-1
75039,75037,0.8699194,104.390328,0,[520],0
75039,75041,0.92584279,111.1011348,0,[520],0
75039,46461,0.00689460991538,8.86449846263,1,-1,-1
75041,75039,0.92584279,111.1011348,0,[520],0
75041,75066,1.128409736,135.40916832,0,[520],0
75041,24710,0.00703391048094,9.04359918977,1,-1,-1
75066,75041,1.128409736,135.40916832,0,[520],0
75066,75068,0.82020972,98.4251664,0,[520],0
75066,83448,0.00885872200741,11.3897854381,1,-1,-1
75066,96155,0.0230551939801,29.6423922601,1,-1,-1
75066,75041,1.128409736,135.40916832,0,[520],0
75066,75068,0.82020972,98.4251664,0,[520],0
75066,83448,0.00885872200741,11.3897854381,1,-1,-1
75066,96155,0.0230551939801,29.6423922601,1,-1,-1
75068,75066,0.82020972,98.4251664,0,[520],0
75068,75071,0.333676227,40.04114724,0,[520],0
75068,89838,0.0108544235048,13.9556873634,1,-1,-1
75068,92380,0.0304482573187,39.1477594098,1,-1,-1
75068,75066,0.82020972,98.4251664,0,[520],0
75068,75071,0.333676227,40.04114724,0,[520],0
75068,89838,0.0108544235048,13.9556873634,1,-1,-1
75068,92380,0.0304482573187,39.1477594098,1,-1,-1
75071,75068,0.333676227,40.04114724,0,[520],0
75071,75072,1.294937164,155.39245968,0,[520],0
75071,26354,0.00921086176914,11.8425365603,1,-1,-1
75072,75071,1.294937164,155.39245968,0,[520],0
75072,75075,0.595894789,71.50737468,0,[520],0
75072,11647,0.0152723850343,19.6359236155,1,-1,-1
75075,75072,0.595894789,71.50737468,0,[520],0
75075,75102,0.438687926,52.64255112,0,[520],0
75075,78745,0.0555909086209,71.4740253698,1,-1,-1
75075,75072,0.595894789,71.50737468,0,[520],0
75075,75102,0.438687926,52.64255112,0,[520],0
75075,78745,0.0555909086209,71.4740253698,1,-1,-1
75102,75092,0.237985093,28.55821116,0,"[520, 510]",0
75102,75018,0.437445184,52.49342208,0,[510],0
75102,75075,0.438687926,52.64255112,0,[520],0
75102,49311,0.0130176117931,16.7369294482,1,-1,-1
75102,64304,0.0237069765327,30.4803983992,1,-1,-1
75087,75088,0.098797989,11.85575868,0,"[520, 510]",0
75087,75085,0.233014125,27.961695,0,[510],0
75087,75084,0.225557673,27.06692076,0,[510],0
75087,75109,0.124895571,14.98746852,0,[520],0
75087,93106,0.158800918336,204.17260929,1,-1,-1
75087,72752,0.0031617034269,4.06504726315,1,-1,-1
75087,17357,0.211705498421,272.192783684,1,-1,-1
75109,75086,0.129245168,15.50942016,0,[520],0
75109,75087,0.124895571,14.98746852,0,[520],0
75109,79404,0.176294608956,226.664497229,1,-1,-1
75109,43735,0.137213263081,176.417052533,1,-1,-1
75109,37404,0.180875963084,232.554809679,1,-1,-1
75109,72752,0.20713767497,266.319867819,1,-1,-1
75109,17357,0.00535981588223,6.89119184858,1,-1,-1
75109,96217,0.230545149618,296.415192366,1,-1,-1
75103,75093,0.236742351,28.40908212,0,"[520, 550, 510]",0
75103,75019,0.436202442,52.34429304,0,[510],0
75103,75074,0.547427851,65.69134212,0,[520],0
75103,75098,0.271539127,32.58469524,0,[550],0
75103,49311,0.0152588717894,19.6185494435,1,-1,-1
75103,64304,0.0271616590797,34.9221331025,1,-1,-1
75098,75100,0.238606464,28.63277568,0,"[530, 540]",0
75098,75096,0.165906057,19.90872684,0,"[530, 540, 550]",0
75098,75103,0.271539127,32.58469524,0,[550],0
75098,41897,0.00824345338846,10.5987257852,1,-1,-1
75095,75096,0.228043157,27.36517884,0,"[530, 540, 550]",0
75095,75083,0.235499609,28.25995308,0,"[530, 540]",0
75095,75085,0.222450818,26.69409816,0,[550],0
75095,87314,0.00553082624299,7.11106231241,1,-1,-1
75085,75087,0.233014125,27.961695,0,[510],0
75085,75083,0.103768957,12.45227484,0,[510],0
75085,75095,0.222450818,26.69409816,0,[550],0
75085,79404,0.0329795671011,42.4023005585,1,-1,-1
75085,43735,0.0372155772017,47.8485992593,1,-1,-1
75085,37404,0.0630555745834,81.0714530358,1,-1,-1
75085,17357,0.160433687477,206.271883899,1,-1,-1
75085,96217,0.0913056943409,117.393035581,1,-1,-1
64304,49311,0.0365496931581,46.9924626319,1,-1,-1
64304,75102,0.0237069765327,30.4803983992,1,-1,-1
64304,75103,0.0271616590797,34.9221331025,1,-1,-1
64304,75100,0.0673117949298,86.5437363383,1,-1,-1
64304,88899,0.0357066897821,45.9086011484,1,-1,-1
64304,91102,0.00706076713778,9.07812917714,1,-1,-1
64304,60061,0.19054544893,244.987005767,1,-1,-1
64304,60119,0.204324612692,262.703073461,1,-1,-1
64304,12202,0.0897436021588,115.384631347,1,-1,-1
64304,49311,0.0365496931581,46.9924626319,1,-1,-1
64304,70009,0.0282758279434,36.3546359273,1,-1,-1
64304,91101,0.032435406382,41.7026653483,1,-1,-1
64304,99005,0.17913152894,230.311965779,1,-1,-1
64304,99010,0.205634530388,264.387253356,1,-1,-1
64304,99006,0.161709151926,207.911766762,1,-1,-1
64304,10115,0.188407531416,242.238254677,1,-1,-1
64304,11258,0.187209466968,240.697886102,1,-1,-1
12202,12174,0.672944793,80.75337516,0,[20],3
12202,13442,0.143536701,17.22440412,0,[20],3
12202,49311,0.0763939964765,98.2208526126,1,-1,-1
12202,64304,0.0897436021588,115.384631347,1,-1,-1
64304,49311,0.0365496931581,46.9924626319,1,-1,-1
64304,75102,0.0237069765327,30.4803983992,1,-1,-1
64304,75103,0.0271616590797,34.9221331025,1,-1,-1
64304,75100,0.0673117949298,86.5437363383,1,-1,-1
64304,88899,0.0357066897821,45.9086011484,1,-1,-1
64304,91102,0.00706076713778,9.07812917714,1,-1,-1
64304,60061,0.19054544893,244.987005767,1,-1,-1
64304,60119,0.204324612692,262.703073461,1,-1,-1
64304,12202,0.0897436021588,115.384631347,1,-1,-1
64304,49311,0.0365496931581,46.9924626319,1,-1,-1
64304,70009,0.0282758279434,36.3546359273,1,-1,-1
64304,91101,0.032435406382,41.7026653483,1,-1,-1
64304,99005,0.17913152894,230.311965779,1,-1,-1
64304,99010,0.205634530388,264.387253356,1,-1,-1
64304,99006,0.161709151926,207.911766762,1,-1,-1
64304,10115,0.188407531416,242.238254677,1,-1,-1
64304,11258,0.187209466968,240.697886102,1,-1,-1
11258,10871,0.117439119,14.09269428,0,[4],3
11258,70009,0.117439119,14.09269428,0,[4],3
11258,49311,0.211975839549,272.540365134,1,-1,-1
11258,64304,0.187209466968,240.697886102,1,-1,-1
78745,75074,0.0856128690391,110.073688765,1,-1,-1
78745,75075,0.0555909086209,71.4740253698,1,-1,-1
78745,10516,0.0220557703472,28.3574190178,1,-1,-1
78745,10890,0.0456490143533,58.6915898828,1,-1,-1
78745,10893,0.116132320407,149.312983381,1,-1,-1
78745,99345,0.129074742793,165.953240734,1,-1,-1
78745,11682,0.0815662253889,104.870861214,1,-1,-1
